"codigo_postal","latitud","longitud"
68432,18.2034645080566,-96.4828872680664
68433,18.3130912780762,-96.428596496582
68434,18.2418518066406,-96.3963241577148
68258,17.1457710266113,-96.7619552612305
68259,17.135814666748,-96.777099609375
68220,17.2848510742188,-96.9023361206055
68222,17.3433723449707,-96.8482513427734
68223,17.2816829681397,-96.8874130249023
68450,18.1376781463623,-96.5043411254883
68451,18.1259632110596,-96.546501159668
68452,18.1539764404297,-96.5746002197266
68455,18.1542301177979,-96.5811004638672
68200,17.2029151916504,-96.8007507324219
68297,17.0472316741943,-96.6249237060547
68299,17.0438365936279,-96.6306915283203
68465,17.8593196868897,-96.2107696533203
68466,18.1218509674072,-96.1642532348633
68467,17.8257427215576,-96.2229995727539
68468,17.833324432373,-96.1912994384766
68266,17.0790748596191,-97.0016174316406
68267,17.0335521697998,-97.0522003173828
68230,17.2574310302734,-96.8797607421875
68232,17.2553443908691,-96.8606033325195
68233,17.2576541900635,-96.8863983154297
68217,17.3278293609619,-97.0087509155273
68218,17.2955455780029,-96.9872970581055
68219,17.2349720001221,-97.0015029907227
68268,17.0275249481201,-96.9962692260742
68269,17.0021057128906,-96.9264984130859
68293,17.0604400634766,-96.6235733032227
68254,17.1699485778809,-96.8757171630859
68250,17.1694087982178,-96.8302688598633
68270,17.0744953155518,-96.6533966064453
68273,17.0488090515137,-96.6097030639648
68480,17.7750053405762,-96.3043746948242
72670,19.1527976989746,-98.3051147460938
72680,19.1450157165527,-98.2821350097656
72685,19.1326522827148,-98.3072738647461
72700,19.0891304016113,-98.2723770141602
72702,19.1014270782471,-98.2644195556641
72703,19.0777111053467,-98.2915649414063
72704,19.10817527771,-98.2736740112305
72705,19.0823841094971,-98.2869338989258
72706,19.0954437255859,-98.2917251586914
72640,19.1105098724365,-98.3283538818359
72660,19.1173210144043,-98.3664016723633
72665,19.1205921173096,-98.3406677246094
72668,19.1056709289551,-98.3615493774414
72669,19.1039485931397,-98.3183517456055
72080,19.0708160400391,-98.1930618286133
72089,19.057954788208,-98.1996231079102
72090,19.0631256103516,-98.2178115844727
72094,19.0593433380127,-98.2063522338867
72100,19.1039161682129,-98.2213134765625
72103,19.10520362854,-98.2087707519531
72104,19.1015243530273,-98.2348098754883
72105,19.0857467651367,-98.2446823120117
72106,19.1126861572266,-98.2127151489258
72340,19.0395355224609,-98.1656188964844
72108,19.129280090332,-98.2151489257813
72110,19.0952472686768,-98.2309951782227
72114,19.0844802856445,-98.2368698120117
72115,19.0910549163818,-98.2411346435547
72116,19.0924797058105,-98.23193359375
72120,19.0765857696533,-98.2461929321289
72124,19.0700931549072,-98.2418746948242
72127,19.0825748443604,-98.2499923706055
72130,19.0727787017822,-98.2366409301758
72135,19.0784378051758,-98.2331924438477
72140,19.0567665100098,-98.2188873291016
72150,19.0708656311035,-98.2556991577148
72154,19.0474472045898,-98.2517547607422
72160,19.0553169250488,-98.2386016845703
72170,19.0681018829346,-98.2559356689453
72176,19.0435695648193,-98.2525024414063
72180,19.0464763641357,-98.2379608154297
72189,19.0535068511963,-98.2330474853516
72190,19.0263595581055,-98.2458038330078
72193,19.03000831604,-98.2286071777344
72194,19.0368900299072,-98.240119934082
72197,19.0353755950928,-98.2493438720703
72200,19.0804767608643,-98.1806182861328
72210,19.0792827606201,-98.1723098754883
72219,19.1006946563721,-98.1582641601563
72220,19.0740261077881,-98.1693954467773
72223,19.0784168243408,-98.1846008300781
72225,19.0726432800293,-98.1459350585938
72227,19.085334777832,-98.1275405883789
72228,19.0853595733643,-98.1628265380859
72229,19.0893287658691,-98.1029434204102
72230,19.070520401001,-98.1888046264648
72240,19.0674819946289,-98.1740798950195
72243,19.067346572876,-98.1888046264648
72250,19.057107925415,-98.1656723022461
72260,19.0565414428711,-98.1923217773438
72266,19.0626983642578,-98.1817169189453
72267,19.0631408691406,-98.1764297485352
72270,19.0529823303223,-98.1772308349609
72280,19.0501594543457,-98.1819000244141
72290,19.050386428833,-98.1855621337891
72300,19.054256439209,-98.1540374755859
72303,19.0580673217773,-98.1608505249023
72304,19.0598297119141,-98.1562576293945
72307,19.0673980712891,-98.1461944580078
72308,19.0682239532471,-98.1368637084961
72309,19.0573844909668,-98.1457824707031
72310,19.0572280883789,-98.129020690918
72314,19.0610599517822,-98.1435317993164
72320,19.041467666626,-98.150505065918
72330,19.0491790771484,-98.1620407104492
72350,19.033390045166,-98.1444320678711
72359,19.0372428894043,-98.1521759033203
72360,19.0393772125244,-98.1321258544922
72364,35.2082138061523,-90.2037811279297
72365,19.0322647094727,-98.1379318237305
72370,19.04465675354,-98.1762237548828
72373,19.0396633148193,-98.1799850463867
72377,19.0411834716797,-98.1888732910156
72380,19.0312442779541,-98.1764602661133
72390,19.0264873504639,-98.1372299194336
72400,19.040843963623,-98.2328948974609
72403,19.0390281677246,-98.2284164428711
72410,19.037914276123,-98.2157669067383
72420,19.0301914215088,-98.2106857299805
72423,19.0366058349609,-98.2076110839844
72424,19.0311374664307,-98.2156524658203
72425,19.0234432220459,-98.2118148803711
72430,19.0242710113525,-98.218635559082
72440,19.0178070068359,-98.2152557373047
72450,19.0294895172119,-98.2244644165039
72453,19.0223693847656,-98.2271499633789
72456,19.0224208831787,-98.2247543334961
72459,19.0247001647949,-98.2268524169922
72460,19.010913848877,-98.2443084716797
72464,19.0070285797119,-98.2465896606445
72468,19.0056247711182,-98.2361221313477
72470,19.0044193267822,-98.2228927612305
72474,18.9874992370605,-98.232421875
72477,18.9999313354492,-98.2115631103516
72478,19.0082092285156,-98.2208557128906
72480,19.0034198760986,-98.2495498657227
72482,18.9906616210938,-98.2527160644531
72483,18.9998836517334,-98.2513961791992
72484,18.9940376281738,-98.2551193237305
72490,18.9818878173828,-98.2538223266602
72492,18.9901275634766,-98.2522048950195
72494,18.9675903320313,-98.2232055664063
72495,18.9492740631104,-98.2513198852539
72496,18.9618949890137,-98.2599487304688
72497,18.9465732574463,-98.2348175048828
72498,18.9788475036621,-98.2766571044922
72499,18.9501457214355,-98.2281036376953
72500,19.0289440155029,-98.1920928955078
72501,19.033411026001,-98.1871490478516
72503,19.026834487915,-98.1951751708984
72504,19.0282764434814,-98.1958312988281
72505,19.0314064025879,-98.1917114257813
72510,19.0241088867188,-98.1871337890625
72520,19.018159866333,-98.1801223754883
72523,19.0059509277344,-98.1698837280273
72530,19.0275592803955,-98.198860168457
72532,19.0225658416748,-98.1962814331055
72533,19.0336818695068,-98.1960525512695
72534,19.0266036987305,-98.2108917236328
72538,19.0351734161377,-98.1931762695313
72540,19.0184459686279,-98.1834411621094
72543,19.0192184448242,-98.1886596679688
72550,19.0122718811035,-98.2059936523438
72560,19.0056037902832,-98.1869201660156
72564,19.010612487793,-98.1765670776367
72565,19.0146732330322,-98.1860046386719
72567,19.0180892944336,-98.1929626464844
72570,19.0088329315186,-98.1929168701172
72573,18.9931983947754,-98.1816101074219
72574,19.0004577636719,-98.1822891235352
72575,19.0048332214355,-98.1787414550781
72580,19.0108547210693,-98.2141647338867
72582,19.0129566192627,-98.2107772827148
72583,18.9858798980713,-98.2063140869141
72584,36.1334037780762,-91.8574066162109
72587,18.989128112793,-98.2132720947266
72589,18.9962272644043,-98.2056732177734
72590,18.9681510925293,-98.2179946899414
72592,18.9955997467041,-98.1987991333008
72593,18.9862518310547,-98.1983413696289
72594,18.9906921386719,-98.206657409668
72595,18.9776020050049,-98.1607360839844
72596,18.9305572509766,-98.1280822753906
72597,18.9986667633057,-98.1496658325195
72599,18.9829406738281,-98.1979064941406
72620,19.1708011627197,-98.3094024658203
72600,19.1712055206299,-98.346435546875
76270,20.7874584197998,-100.048789978027
76272,20.9324436187744,-100.180770874023
76240,20.6074542999268,-100.330421447754
76243,20.6216907501221,-100.261001586914
76244,20.6080265045166,-100.324142456055
76245,20.5965633392334,-100.219169616699
76246,20.5277347564697,-100.326843261719
76247,20.5362586975098,-100.222526550293
76248,20.5644283294678,-100.216697692871
76249,20.6572704315186,-100.244972229004
76250,20.765604019165,-100.336860656738
76251,20.9129219055176,-100.26197052002
76252,20.83203125,-100.337387084961
76253,20.7830791473389,-100.383018493652
76254,20.8096885681152,-100.222915649414
76255,20.7764453887939,-100.245109558105
76256,20.7773952484131,-100.381256103516
76257,20.8093872070313,-100.310897827148
76258,20.7404537200928,-100.298828125
76259,20.7827320098877,-100.376251220703
76260,20.7272052764893,-100.202140808105
76261,20.7665119171143,-100.208786010742
76262,20.7513561248779,-100.237892150879
76263,20.7427864074707,-100.320274353027
76264,20.6971225738525,-100.288581848145
76265,20.6812591552734,-100.276657104492
76266,20.7135181427002,-100.306274414062
76267,20.6408767700195,-100.279235839844
76268,20.7896022796631,-100.316848754883
76269,20.6788291931152,-100.310913085938
76080,20.564977645874,-100.384254455566
76085,20.5505466461182,-100.381492614746
76086,20.560676574707,-100.399002075195
76087,20.5499992370605,-100.373588562012
76090,20.5668182373047,-100.368637084961
76093,20.5712985992432,-100.366706848145
76099,20.5770492553711,-100.375648498535
76100,20.6603946685791,-100.442878723145
76110,20.6364002227783,-100.444633483887
76113,20.6124897003174,-100.457984924316
76114,20.618745803833,-100.450523376465
76115,20.6282711029053,-100.453163146973
76116,20.6422157287598,-100.471977233887
76117,20.6313209533691,-100.446624755859
76118,20.6525135040283,-100.452972412109
76120,20.6337509155273,-100.434364318848
76121,20.6301612854004,-100.41431427002
76125,20.6401290893555,-100.40690612793
76127,20.6624279022217,-100.424034118652
76130,20.6195735931397,-100.428810119629
76134,20.6103992462158,-100.440162658691
76135,20.5946636199951,-100.422256469727
76136,20.5933933258057,-100.43822479248
76137,20.5963649749756,-100.452247619629
76138,20.6039581298828,-100.444213867188
76139,20.6020889282227,-100.423484802246
76140,20.6159248352051,-100.379516601562
76144,20.6130046844482,-100.373123168945
76146,20.6171550750732,-100.347236633301
76147,20.6568126678467,-100.380996704102
76148,20.6450290679932,-100.407264709473
76149,20.6268157958984,-100.372177124023
76150,20.6088047027588,-100.398086547852
76154,20.596658706665,-100.402359008789
76155,20.596305847168,-100.405952453613
76156,20.6038475036621,-100.406806945801
76157,20.6063213348389,-100.401710510254
76158,20.6090049743652,-100.405639648438
76159,20.6131153106689,-100.412742614746
76160,20.6030921936035,-100.396011352539
76164,20.5993709564209,-100.398796081543
76165,20.6011657714844,-100.392272949219
76166,20.6037425994873,-100.388656616211
76168,20.6049423217773,-100.390762329102
76169,20.6162662506104,-100.390762329102
76170,20.5824813842773,-100.40950012207
76175,20.5790042877197,-100.405937194824
76176,20.579273223877,-100.41064453125
76177,20.5824146270752,-100.422592163086
76178,20.5808067321777,-100.415184020996
76179,20.5898132324219,-100.419609069824
76180,20.5626487731934,-100.414970397949
76185,20.5631294250488,-100.419525146484
76190,20.5642070770264,-100.406219482422
76197,20.5701770782471,-100.402046203613
76199,20.5678272247314,-100.409187316895
76210,20.8584136962891,-100.419799804688
76211,20.8715076446533,-100.414512634277
76212,20.8897285461426,-100.455116271973
76213,20.8682098388672,-100.402374267578
76214,20.8651523590088,-100.482666015625
76215,20.8316764831543,-100.429725646973
76216,20.829833984375,-100.443229675293
76217,20.8506088256836,-100.507369995117
76218,20.8505268096924,-100.474128723145
76219,20.8373165130615,-100.488471984863
76220,20.7521133422852,-100.443504333496
76221,20.8301982879639,-100.507904052734
76223,20.7602233886719,-100.422576904297
76224,20.7828903198242,-100.489135742188
76225,20.8295879364014,-100.475761413574
76226,20.7327098846436,-100.467727661133
76227,20.7195053100586,-100.59253692627
76228,20.7162380218506,-100.556678771973
76229,20.6931705474854,-100.576881408691
76230,20.6976680755615,-100.443565368652
76233,20.6918392181397,-100.435668945312
76234,20.6679153442383,-100.511001586914
76235,20.6479911804199,-100.501556396484
76237,20.6818237304688,-100.432334899902
76238,20.5295829772949,-100.362632751465
77600,20.5116004943848,-86.9477386474609
77609,20.5270767211914,-86.9388198852539
77610,20.5176773071289,-86.9426727294922
77613,20.5453186035156,-86.9299087524414
77620,20.5039844512939,-86.9323806762695
77622,20.5084896087647,-86.9384765625
77645,20.4950180053711,-86.9335403442383
77660,20.4842281341553,-86.9533920288086
77664,20.4955043792725,-86.9585418701172
77665,20.4925937652588,-86.952392578125
77666,20.4894962310791,-86.9548950195313
77667,20.5013256072998,-86.9449310302734
77670,20.4808025360107,-86.9544296264648
77673,20.4734725952148,-86.9691009521484
77675,20.479887008667,-86.9724578857422
77676,20.4822769165039,-86.9593734741211
77689,20.5844917297363,-87.1423721313477
77100,19.5529460906982,-88.4079284667969
77104,19.4357528686523,-88.4113311767578
77105,19.4013729095459,-88.1315765380859
77106,19.3955764770508,-88.0721969604492
77107,19.6016731262207,-88.3134307861328
77108,19.6259384155273,-88.1946258544922
77110,19.9058132171631,-88.1837692260742
77114,20.0243721008301,-88.2780380249023
77115,20.0120944976807,-88.1571273803711
77116,20.1487121582031,-87.9951477050781
77117,20.2947578430176,-88.0565567016602
77118,20.1545467376709,-88.1571960449219
77120,20.2447929382324,-88.2588806152344
77121,20.1870441436768,-88.3722381591797
77122,23.9335918426514,-102.509696960449
77123,19.9244346618652,-88.4308624267578
77125,19.9586544036865,-88.3841857910156
77130,20.0048427581787,-87.8128662109375
77135,20.0499725341797,-87.9484710693359
77140,19.8530883789063,-88.3845977783203
77144,19.7120609283447,-88.2794723510742
77145,19.7496109008789,-88.1770401000977
77146,19.8586311340332,-88.1753005981445
77147,19.8755855560303,-88.3228988647461
77148,19.7931594848633,-88.3517227172852
77150,19.8472461700439,-88.1375045776367
77156,19.8047256469727,-88.1191635131836
77158,20.2352256774902,-88.1550979614258
77160,19.5551338195801,-88.5931167602539
77163,19.4569892883301,-88.3591690063477
77169,19.5848026275635,-88.603271484375
77170,19.3171615600586,-88.5400848388672
77174,19.2954692840576,-88.5561752319336
77175,19.2123184204102,-88.5463333129883
77176,19.3151359558105,-88.5391006469727
77177,19.3678722381592,-88.4909744262695
77178,19.3974437713623,-88.6190490722656
77180,19.4178237915039,-88.0475082397461
77185,19.1618804931641,-88.103401184082
77188,19.4916210174561,-87.9074020385742
77189,19.4630374908447,-88.2134170532227
77190,19.1433773040772,-88.156120300293
77192,19.5791969299316,-88.0442428588867
77196,19.2846508026123,-88.2920227050781
77197,19.1616249084473,-88.1316986083984
77198,19.3454074859619,-88.176628112793
77200,19.5794086456299,-88.0447158813477
77210,19.5874881744385,-88.049560546875
77214,19.5889492034912,-88.0549926757813
77215,19.5894870758057,-88.0613555908203
77216,19.5916709899902,-88.0668716430664
77217,19.5950527191162,-88.0701370239258
77220,19.583309173584,-88.0383834838867
77229,19.5903701782227,-88.0382690429688
77230,19.5794792175293,-88.0512924194336
77238,19.5764102935791,-88.0568542480469
77239,19.5836200714111,-88.0563354492188
77240,19.5770244598389,-88.0404052734375
77249,19.5684280395508,-88.0429077148438
77250,19.5683078765869,-88.0471954345703
77259,19.5713634490967,-88.0532531738281
77400,21.2322196960449,-86.7316665649414
77402,21.2211208343506,-86.7263641357422
77403,21.2094993591309,-86.7187805175781
77404,21.2272834777832,-86.7358093261719
77406,21.2434844970703,-86.7411499023438
77407,21.238899230957,-86.7383880615234
77408,21.2632904052734,-86.7491683959961
77409,21.2470684051514,-86.7407302856445
77410,21.2125549316406,-86.8464050292969
77412,21.2155933380127,-86.8800735473633
77087,18.5393581390381,-88.2980422973633
77090,18.4933929443359,-88.2955703735352
77098,18.4982929229736,-88.2873382568359
77099,18.5034828186035,-88.2885665893555
77500,21.1670932769775,-86.82373046875
77503,21.1443824768066,-86.8213195800781
77504,21.1339855194092,-86.8285751342773
77505,21.1473197937012,-86.8338470458984
77506,21.1487655639648,-86.848518371582
77507,21.1525020599365,-86.8538665771484
77508,21.1567935943604,-86.8417358398438
77509,21.1593704223633,-86.8362503051758
77510,21.1907119750977,-86.842529296875
77513,21.1694240570068,-86.83251953125
77514,21.1643028259277,-86.843864440918
77515,21.154842376709,-86.861442565918
77516,21.1912975311279,-86.8704071044922
77517,21.1842575073242,-86.868766784668
77518,21.16845703125,-86.8746871948242
77519,21.1594829559326,-86.88330078125
77520,21.1940383911133,-86.8070449829102
77524,21.1760082244873,-86.8235092163086
77525,21.1822891235352,-86.8082046508789
77526,21.1824512481689,-86.815299987793
77527,21.1965656280518,-86.8329315185547
77528,21.1979751586914,-86.8244705200195
77529,18.5142936706543,-88.3073501586914
77530,21.1478271484375,-86.8704833984375
77533,21.12451171875,-86.8362731933594
77534,21.1462593078613,-86.8644866943359
77535,21.1322574615479,-86.8664932250977
77536,21.1298179626465,-86.8894348144531
77537,21.152961730957,-86.8664321899414
77538,21.1514415740967,-86.8836059570313
77539,21.1292667388916,-86.9234008789063
77560,21.0971946716309,-86.853401184082
77567,21.0815162658691,-86.8707275390625
77569,21.0412139892578,-86.8749923706055
77800,19.8930625915527,-88.8060913085938
77805,19.964542388916,-88.7722015380859
77806,19.7826766967773,-88.5475997924805
77807,19.8648262023926,-88.5855026245117
77808,19.9770774841309,-88.6849975585938
77809,19.9759960174561,-88.6269989013672
77850,19.5485515594482,-89.0775985717773
77858,19.7852325439453,-88.9776000976563
77859,19.8283538818359,-88.8917999267578
77870,19.7891178131104,-88.7469635009766
77873,19.6600818634033,-89.0640258789063
77874,19.7139091491699,-88.8546676635742
77875,19.8137073516846,-88.8537063598633
77876,19.6600818634033,-89.0640258789063
77878,19.4363193511963,-88.800422668457
77880,19.9297218322754,-88.8060989379883
77882,19.8448791503906,-88.7785720825195
77883,20.0173645019531,-88.6103363037109
77889,19.6606311798096,-89.0671997070313
77890,19.7467346191406,-88.7065353393555
77893,19.309211730957,-88.7881011962891
77894,19.4376754760742,-88.7981033325195
77895,19.6961822509766,-88.6860427856445
77896,19.4366607666016,-88.8005523681641
77898,19.5674018859863,-88.8533172607422
77899,19.7992839813232,-88.8570022583008
77300,21.0991668701172,-87.4871978759766
77302,21.1059055328369,-87.4856262207031
77303,21.1014709472656,-87.4813995361328
77304,21.0939331054688,-87.4847869873047
77305,21.0940399169922,-87.491943359375
77306,21.1008377075195,-87.4944839477539
77307,21.1091480255127,-87.4921340942383
77310,21.522985458374,-87.3791656494141
77320,21.4330711364746,-87.3362350463867
77330,21.3556709289551,-87.4278259277344
77333,21.2353992462158,-87.433479309082
77350,20.9079971313477,-87.3298797607422
77355,20.9501895904541,-87.4072494506836
77360,20.8812103271484,-87.5259704589844
77366,20.9112815856934,-87.4485244750977
77367,20.8868312835693,-87.501579284668
77368,20.8833560943604,-87.5468978881836
77369,20.9542140960693,-87.5502243041992
77370,20.8735408782959,-87.3374938964844
77376,20.8313598632813,-87.2829284667969
77377,20.776180267334,-87.2580032348633
77378,30.4435920715332,-95.4394302368164
77380,20.8655109405518,-87.6005249023438
77384,23.9335918426514,-102.509696960449
77385,20.8069324493408,-87.5045547485352
77386,23.9335918426514,-102.509696960449
77710,20.6295890808105,-87.0786590576172
77712,20.6323127746582,-87.0835113525391
77713,20.6261291503906,-87.0841979980469
77714,20.659912109375,-87.0724945068359
77716,20.6297283172607,-87.0961608886719
77717,20.6097469329834,-87.0971374511719
77718,20.6138095855713,-87.116813659668
77720,20.6392002105713,-87.0744094848633
77723,20.6563091278076,-87.1055374145508
77724,20.6888637542725,-87.0564575195313
77725,20.6677761077881,-87.0587768554688
77726,20.6770133972168,-87.0485382080078
77727,20.6706714630127,-87.0446319580078
77728,20.6525917053223,-87.0563507080078
77730,20.5782165527344,-87.1209030151367
77733,20.50559425354,-87.2306976318359
77734,20.492883682251,-87.245002746582
77735,20.5408744812012,-87.1811752319336
77740,23.9335918426514,-102.509696960449
77760,20.2073345184326,-87.4645767211914
77762,20.2122192382813,-87.4829177856445
77764,20.2164192199707,-87.4522857666016
77766,20.0844688415527,-87.477165222168
77768,19.8786563873291,-87.4946136474609
77772,23.9335918426514,-102.509696960449
77774,20.3177738189697,-87.3820953369141
77776,20.4078102111816,-87.3039703369141
77785,20.1493186950684,-87.9954071044922
77786,20.4009418487549,-87.9694213867188
77793,20.4917316436768,-87.7659683227539
77794,20.4177913665772,-87.7246398925781
77795,20.4311370849609,-87.6537094116211
77796,20.3540725708008,-87.5789031982422
77900,18.8140258789063,-88.5681304931641
77904,18.8515167236328,-88.6791381835938
77905,18.9770832061768,-88.8846588134766
77906,18.8575782775879,-88.9169158935547
77907,19.038595199585,-89.0390167236328
77910,18.9685726165772,-88.673469543457
77913,19.1122951507568,-88.7407531738281
77914,19.1864852905273,-88.5278091430664
77915,19.179801940918,-88.8459091186523
77916,19.0063858032227,-88.8343887329102
77917,19.0417175292969,-89.0353546142578
77920,19.0251293182373,-88.1039886474609
77923,18.9521636962891,-88.1796569824219
77924,19.0230236053467,-88.1016159057617
77925,19.0723457336426,-87.5821914672852
77926,19.1402854919434,-88.1685943603516
77927,18.9801540374756,-88.2089385986328
77580,20.8552055358887,-86.9036026000977
77586,20.8697414398193,-86.8940811157227
77590,20.9883117675781,-87.2064361572266
77594,20.9920959472656,-87.1919479370117
78130,22.1790370941162,-101.02131652832
78133,22.1864624023438,-101.020401000977
78135,22.1789207458496,-101.024070739746
78136,22.1764469146729,-101.017036437988
78137,22.1783485412598,-101.017372131348
78140,22.1784248352051,-100.975692749023
78143,22.196195602417,-100.966110229492
78144,22.1957397460938,-101.006813049316
78145,22.1750564575195,-101.008987426758
78146,22.1750679016113,-101.011245727539
78147,22.1713638305664,-101.013603210449
78148,22.1507244110107,-101.009292602539
78150,22.1671752929688,-101.005355834961
78153,22.1570816040039,-101.008682250977
78154,22.1620922088623,-101.018203735352
78165,22.165018081665,-101.000617980957
78170,22.1665267944336,-100.997650146484
78173,22.1179885864258,-100.951797485352
78174,22.1673717498779,-100.981811523438
78175,22.1625518798828,-101.002113342285
78176,22.165943145752,-100.996063232422
78177,22.1564426422119,-100.996788024902
78178,22.1566505432129,-100.996452331543
78180,22.1617469787598,-101.028175354004
78183,22.1597900390625,-101.03963470459
78200,22.1509437561035,-101.003578186035
78209,22.1825294494629,-100.971282958984
78210,22.1491947174072,-101.014556884766
78213,22.1515445709229,-101.020057678223
78214,22.1383075714111,-101.020240783691
78215,22.1362228393555,-100.957366943359
78216,22.1417655944824,-101.036521911621
78218,22.1359329223633,-101.038772583008
78219,22.1483116149902,-101.019599914551
78220,22.1510963439941,-101.008277893066
78230,22.1708698272705,-101.015274047852
78233,22.1500644683838,-100.982933044434
78234,22.1563568115234,-100.985137939453
78235,22.1557655334473,-100.995643615723
78236,22.1542644500732,-100.992462158203
78238,22.1580829620361,-100.99397277832
78239,22.1594314575195,-100.992462158203
78240,22.1448955535889,-101.010719299316
78250,22.156213760376,-101.000465393066
78258,22.1516208648682,-100.974617004395
78260,22.1462078094482,-100.989967346191
78268,22.1416664123535,-101.003021240234
78269,22.1376438140869,-100.997596740723
78270,22.1463279724121,-100.99284362793
78280,22.1367721557617,-100.989639282227
78290,22.1389980316162,-101.010177612305
78294,22.137451171875,-100.998611450195
78295,22.1273384094238,-101.020843505859
78298,22.1387577056885,-101.011909484863
78300,22.1353282928467,-100.964347839355
78306,22.1640548706055,-100.957130432129
78307,22.1589908599854,-100.964721679688
78308,22.1681118011475,-100.962181091309
78309,22.162317276001,-100.963844299316
78310,22.1541957855225,-100.968566894531
78318,22.1557140350342,-100.960029602051
78319,22.1584014892578,-100.957679748535
78320,22.1478500366211,-100.958831787109
78328,22.1403656005859,-100.958686828613
78330,22.1377716064453,-100.974784851074
78338,22.1373805999756,-100.981895446777
78339,22.143762588501,-100.977294921875
78340,22.1441955566406,-100.964469909668
78342,22.2555561065674,-100.936668395996
78348,22.1813564300537,-100.974708557129
78349,22.1449756622314,-100.969985961914
78350,22.1319351196289,-100.959655761719
78356,22.1337032318115,-100.96662902832
78357,22.1321468353272,-100.976501464844
78358,22.1341781616211,-100.966636657715
78359,22.1316070556641,-100.973854064941
78360,22.1167793273926,-100.971527099609
78363,22.1245174407959,-100.98388671875
78364,22.1086730957031,-100.981910705566
78365,22.1099987030029,-100.972534179688
78366,22.1168613433838,-100.970542907715
78367,22.1201152801514,-100.972434997559
78368,22.1286869049072,-100.975280761719
78369,22.1279792785645,-100.98412322998
78370,22.118782043457,-100.939491271973
78377,22.125301361084,-100.94221496582
78378,22.1252765655518,-100.957702636719
78379,22.1339092254639,-100.954864501953
78380,22.1096363067627,-100.950973510742
78384,22.1107177734375,-100.960418701172
78385,22.117488861084,-100.947654724121
78387,22.1264591217041,-100.962013244629
78388,22.1291599273682,-100.963088989258
78389,22.1245269775391,-100.955146789551
78390,22.145414352417,-100.947738647461
78394,22.1421279907227,-100.899024963379
78395,22.0541114807129,-100.866188049316
78396,22.1390495300293,-100.923820495605
78397,22.1007442474365,-100.872856140137
78398,22.1202449798584,-100.938484191895
78399,22.147533416748,-100.95223236084
78400,22.5615291595459,-100.985054016113
78403,22.4710121154785,-101.05094909668
78404,22.6010360717773,-101.03409576416
78405,22.5202388763428,-101.005073547363
78406,22.3230895996094,-100.948738098145
78407,22.6519966125488,-100.926132202148
78410,22.1155681610107,-100.932273864746
78413,22.1958103179932,-101.014930725098
78414,22.2085189819336,-101.00577545166
78415,22.2145042419434,-100.944038391113
78416,22.0252056121826,-101.149284362793
78418,22.1269989013672,-101.042617797852
78420,22.1346035003662,-100.844146728516
78421,22.0944061279297,-100.867111206055
78423,22.1127071380615,-100.782493591309
78424,22.0405597686768,-100.819900512695
78425,21.9676208496094,-100.820785522461
78426,22.127965927124,-100.912818908691
78427,22.1108703613281,-100.989303588867
78430,22.1836166381836,-100.940689086914
78432,22.143575668335,-100.910133361816
78433,22.1791000366211,-100.95923614502
80028,24.8329067230225,-107.418281555176
80029,24.8474521636963,-107.420043945312
80030,24.8224315643311,-107.393951416016
80034,24.8324756622314,-107.396766662598
80040,24.8257522583008,-107.377838134766
80050,24.8063144683838,-107.44066619873
80054,24.8124885559082,-107.435676574707
80055,24.8262958526611,-107.431289672852
80058,24.8160610198975,-107.434097290039
80059,24.8277702331543,-107.427680969238
80060,24.8152599334717,-107.362777709961
80063,24.8117198944092,-107.35880279541
80064,24.8308849334717,-107.3642578125
80065,24.8228530883789,-107.36792755127
80070,24.808256149292,-107.36442565918
80080,24.8079433441162,-107.360061645508
80088,24.8052463531494,-107.355781555176
80090,24.8068561553955,-107.381401062012
80093,24.798921585083,-107.375885009766
80100,24.7964897155762,-107.419326782227
80101,24.7931251525879,-107.414566040039
80103,24.7999629974365,-107.413436889648
80104,24.7789936065674,-107.440551757812
80105,24.8053226470947,-107.406890869141
80106,24.7977809906006,-107.430206298828
80107,24.7856788635254,-107.445083618164
80109,24.7916584014893,-107.446929931641
80110,24.7873344421387,-107.420700073242
80120,24.7940292358398,-107.403076171875
80128,24.7921276092529,-107.410911560059
80129,24.7950630187988,-107.412223815918
80130,24.7802505493164,-107.485359191895
80135,24.7705612182617,-107.485054016113
80139,24.76416015625,-107.478775024414
80140,24.7723979949951,-107.461982727051
80143,24.7680816650391,-107.458045959473
80144,24.7724571228027,-107.456336975098
80145,24.7578926086426,-107.453338623047
80150,24.7769432067871,-107.438682556152
80155,24.7695407867432,-107.439239501953
80159,24.7845840454102,-107.438446044922
80160,24.7776107788086,-107.428451538086
80170,24.7879486083984,-107.406631469727
80176,24.7842750549316,-107.387825012207
80177,24.777795791626,-107.402938842773
80178,24.7805042266846,-107.405220031738
80179,24.7830677032471,-107.394340515137
80180,24.7625122070313,-107.43563079834
80184,24.7542400360107,-107.43505859375
80189,24.7522029876709,-107.430015563965
80190,24.7730464935303,-107.407135009766
80194,24.7564239501953,-107.422912597656
80197,24.7601718902588,-107.412246704102
80199,24.7715587615967,-107.398391723633
80200,24.8006038665772,-107.388671875
80210,24.8004417419434,-107.380584716797
80220,24.790843963623,-107.39379119873
80225,24.7862033843994,-107.397308349609
80227,24.782693862915,-107.386611938477
80228,24.7870597839355,-107.388916015625
80230,24.7962627410889,-107.384956359863
